FRAMES,First_FORCE_X,First_FORCE_Y,First_FORCE_Z,First_COFP_X,First_COFP_Y,First_COFP_Z,First_FREEMOMENT_Z,Second_FORCE_X,Second_FORCE_Y,Second_FORCE_Z,Second_COFP_X,Second_COFP_Y,Second_COFP_Z,Second_FREEMOMENT_Z,Heel_Strike1,Toe_Off1,Heel_Strike2
4255,4.878636218383648e-111,-5.833101736304242e-111,-2.8669438817837855e-110,,,,-1.4128939437769563e-112,-4.759590106297715e-78,-1.1309519997011182e-77,-1.1331883371788344e-77,,,,-5.877519748259814e-79,928,480,1760
4256,7.147416467267921e-111,-1.167215776819595e-110,-3.9390283239989015e-110,,,,-1.8930873985968298e-112,-3.93014873399183e-78,-8.284678921589935e-78,-9.172701320369633e-78,,,,-4.7837739363056745e-79,928,480,1760
4257,8.694147786602977e-111,-1.598594699099655e-110,-4.642096418367935e-110,,,,-2.2016169504332087e-112,-3.0405428824382114e-78,-5.340033035617738e-78,-6.909320450237746e-78,,,,-3.6304444813078926e-79,928,480,1760
4258,9.559318099952167e-111,-1.8808157220501023e-110,-5.0011707708216433e-110,,,,-2.351041038219088e-112,-2.1446003516519594e-78,-2.608448250834159e-78,-4.67076512905018e-78,,,,-2.4843294102821524e-79,928,480,1760
4259,9.810611931809398e-111,-2.024090275535822e-110,-5.054256409199911e-110,,,,-2.3597630476604494e-112,-1.2877324198964704e-78,-1.9068601424994578e-79,-2.563903206777232e-78,,,,-1.4010352659889854e-79,928,480,1760
4260,9.535146360492747e-111,-2.0438567584741813e-110,-4.848352433614323e-110,,,,-2.2501716350273555e-112,-5.060493348167096e-79,1.8443811658373423e-78,-6.717455646234023e-79,,,,-4.240376177193535e-80,928,480,1760
4261,8.832003579416049e-111,-1.959167974148136e-110,-4.435664993054937e-110,,,,-2.04688525151427e-112,1.739199775276421e-79,3.458009424774696e-78,9.467967017211947e-79,,,,4.155051019376579e-80,928,480,1760
4262,7.805381883919425e-111,-1.791161058715797e-110,-3.8701765376805314e-110,,,,-1.7751709310647285e-112,7.349880997938591e-79,4.638616228506167e-78,2.2559218521642845e-78,,,,1.0982973954585879e-79,928,480,1760
4263,6.558604068930068e-111,-1.5616723204194058e-110,-3.2046835153836527e-110,,,,-1.459587408199345e-112,1.1686454431908787e-78,5.397948806836391e-78,3.240962912457332e-78,,,,1.6159384962456402e-79,928,480,1760
4264,5.1891409865381884e-111,-1.2920421047485657e-110,-2.4883732824310244e-110,,,,-1.1228833990619015e-112,1.4740743254624549e-78,5.766718317428311e-78,3.905686365239204e-78,,,,1.9695714922415213e-79,928,480,1760
4265,3.784732137603307e-111,-1.0021380699124478e-110,-1.7649728079159425e-110,,,,-7.85164237635677e-113,1.6569419129769765e-78,5.790002670995875e-78,4.2691158082151463e-78,,,,2.168278763814225e-79,928,480,1760
4266,2.4206175469290123e-111,-7.096098335769878e-111,-1.0714681418658098e-110,,,,-4.6332462558093426e-113,1.7280676890285676e-78,5.522683275445025e-78,4.362114976683535e-78,,,,2.2273443690396207e-79,928,480,1760
4267,1.1578378092237371e-111,-4.2937438790941364e-111,-4.373655092375277e-111,,,,-1.707324348740453e-113,1.7020518106057128e-78,5.025136253781825e-78,4.223938431000213e-78,,,,2.1664910350068768e-79,928,480,1760
4268,4.2513270181724207e-113,-1.733203458845934e-111,1.1555721331448263e-111,,,,8.286149157230856e-114,1.5959386461506474e-78,4.359350312200418e-78,3.8989260267382767e-78,,,,2.0081832103961432e-79,928,480,1760
4269,-8.940207568670246e-112,4.978982264190869e-112,5.7307586255391325e-111,,,,2.9121972800930614e-113,1.4279759943825544e-78,3.585594373603987e-78,3.4334815976778117e-78,,,,1.776069528715048e-79,928,480,1760
4270,-1.6343682791404073e-111,2.3424683435619522e-111,9.27999479584445e-111,,,,4.5135741004561616e-113,1.2165159317562268e-78,2.75971088904527e-78,2.873439425700453e-78,,,,1.4936192287329697e-79,928,480,1760
4271,-2.1736735491199315e-111,3.771822190271206e-111,1.179385809717269e-110,,,,5.631625609824211e-113,9.79088767756401e-79,1.9310674321307527e-78,2.2618860624668865e-78,,,,1.182988623327219e-79,928,480,1760
4272,-2.5178276847329396e-111,4.7824966208002334e-111,1.331574491328832e-110,,,,6.289356799874387e-113,7.316679060805797e-79,1.1411612829040686e-78,1.6374715519039205e-78,,,,8.641364580342338e-80,928,480,1760
4273,-2.681433779071654e-111,5.392330873615184e-111,1.3931153973037037e-110,,,,6.528844952247775e-113,4.881310659000886e-79,4.228402182585529e-79,1.0332143359413654e-78,,,,5.541916151077846e-80,928,480,1760
4274,-2.685670475797977e-111,5.636127771749773e-111,1.375662222662391e-110,,,,6.406061829189524e-113,2.5991270540843695e-79,-1.9992183403518472e-79,4.757789751051914e-79,,,,2.670635576015605e-80,928,480,1760
4275,-2.5561763132355763e-111,5.561178292997446e-111,1.2928917650102104e-110,,,,5.98584735292998e-113,5.5833854570599905e-80,-7.11773158311711e-79,-1.4814222214146916e-80,,,,1.327544098261881e-81,928,480,1760
4276,-2.3210562747541566e-111,5.222893375677236e-111,1.1594982677115177e-110,,,,5.337259199230762e-113,-1.1791098744720895e-79,-1.1053462972489055e-78,-4.251033293961297e-79,,,,-2.0000795520650385e-80,928,480,1760
4277,-2.0090894767992487e-111,4.680741960400724e-111,9.90300469813464e-111,,,,4.529467708375185e-113,-2.5763471569846542e-79,-1.3803280419698723e-78,-7.47787967243458e-79,,,,-3.6879045754962745e-80,928,480,1760
4278,-1.6481941598702423e-111,3.994646821592042e-111,7.994873178824046e-111,,,,3.6283110269213434e-113,-3.6193359367046664e-79,-1.5423308062953764e-78,-9.810915999987245e-79,,,,-4.919285405332034e-80,928,480,1760
4279,-1.2641842918299205e-111,3.2219424835775433e-111,6.000172161169142e-111,,,,2.693574048785614e-113,-4.313864483353434e-79,-1.6016535092834306e-78,-1.1279536196235664e-78,,,,-5.707252986822723e-80,928,480,1760
4280,-8.798320822307575e-112,2.414954755546708e-111,4.0317567224249226e-111,,,,1.7770085580914896e-113,-4.6820444037522137e-79,-1.5720112707538264e-78,-1.1951188481138203e-78,,,,-6.0846907157072656e-80,928,480,1760
4281,-5.142332328840238e-112,1.619220969730182e-111,2.1828756217859968e-111,,,,9.210724357681943e-114,-4.7585677569289644e-79,-1.4693019068732962e-78,-1.1921862003680773e-78,,,,-6.099485543172964e-80,928,480,1760
4282,-1.8245726776426685e-112,8.723351724310138e-112,5.257318950892434e-112,,,,1.5833376125282735e-114,-4.5869480197205586e-79,-1.3104643629129257e-78,-1.130670259113019e-78,,,,-5.8097222805894974e-80,928,480,1760
4283,1.0454597321356129e-112,2.033741129885734e-112,-8.886805201288873e-112,,,,-4.8853851144803795e-114,-4.2159337385747615e-79,-1.112470723082927e-78,-1.0231201556911167e-78,,,,-5.279152163611386e-80,928,480,1760
4284,3.3982059209194425e-112,-3.671617344522299e-112,-2.0296629976172435e-111,,,,-1.0062919790248085e-113,-3.696244521053614e-79,-8.914800665077784e-79,-8.823301113646078e-79,,,,-4.573115672901959e-80,928,480,1760
4285,5.201014317919855e-112,-8.269727288049419e-112,-2.8850412478338783e-111,,,,-1.390220003373855e-113,-3.077738779782675e-79,-6.621698358013271e-79,-7.206658810334723e-79,,,,-3.7550479115180304e-80,928,480,1760
4286,6.45377218540681e-112,-1.1712392577678178e-111,-3.458763915814675e-111,,,,-1.6430088172518217e-113,-2.4070835074285902e-79,-4.372490500469225e-79,-5.495216678118087e-79,,,,-2.883645170874306e-80,928,480,1760
4287,7.183633670043968e-112,-1.4016472937952406e-111,-3.768091963212741e-111,,,,-1.77340538932326e-113,-1.7259600928820926e-79,-2.2714798313120566e-79,-3.7891325071215685e-79,,,,-2.010725809554601e-80,928,480,1760
4288,7.439252164685585e-112,-1.5252497209709262e-111,-3.840584439375304e-111,,,,-1.7948011117432993e-113,-1.0698081180497216e-79,-3.9871059014857814e-80,-2.1720538856774555e-79,,,,-1.1797788016333952e-80,928,480,1760
4289,7.284883096756146e-112,-1.5532464773993977e-111,-3.711062985443805e-111,,,,-1.7238151249635787e-113,-4.670821094268582e-80,1.190062211900028e-79,-7.096522564301192e-80,,,,-4.251603226489358e-81,928,480,1760
4290,6.794670297136781e-112,-1.4997571103181239e-111,-3.418708894285657e-111,,,,-1.578947518361755e-113,6.102513332689905e-81,2.4621952889331412e-79,5.507147546930272e-80,,,,2.2812693338668954e-81,928,480,1760
4291,6.047369218191907e-112,-1.3806477801276758e-111,-3.0044150336623714e-111,,,,-1.3793577916329625e-113,5.004546009491796e-80,3.406025641553209e-79,1.5793790056395684e-79,,,,7.641552878923995e-81,928,480,1760
4292,5.12169755067305e-112,-1.2124619904618e-111,-2.5084824772686954e-111,,,,-1.143808773683729e-113,8.438204921315803e-80,4.028045491222108e-79,2.3629624591289042e-79,,,,1.1753892152037572e-80,928,480,1760
4293,4.092441803313247e-112,-1.0114911906542022e-111,-1.968720039948561e-111,,,,-8.898014796924338e-114,1.0896937540396503e-79,4.3496360374343486e-79,2.902397786415191e-79,,,,1.4616975013291884e-80,928,480,1760
4294,3.0273901077735466e-112,-7.930086052657424e-112,-1.4189755152164208e-111,,,,-6.329127954813859e-114,1.241706739191076e-79,4.4035933973520666e-79,3.2105610840045083e-79,,,,1.6291588250726473e-80,928,480,1760
4295,1.9851091857260181e-112,-5.70677771399324e-112,-8.881013565680702e-112,,,,-3.863359022914907e-114,1.3075523459875406e-79,4.2306525334536756e-79,3.30969688676685e-79,,,,1.6887534362793476e-80,928,480,1760
4296,1.0135386872524959e-112,-3.5613674771268708e-112,-3.993355777873535e-112,,,,-1.6061332572006436e-114,1.2979443377247857e-79,3.8761816944355124e-79,3.2287967258933235e-79,,,,1.6550242174323607e-80,928,480,1760
4297,1.493399637594516e-113,-1.5875010021373445e-112,2.99388037066984e-113,,,,3.645540893054033e-115,1.2255966407028754e-79,3.387183465471857e-79,3.001068628276635e-79,,,,1.5447784231790491e-80,928,480,1760
4298,-5.820908270008319e-113,1.4486260972133696e-113,3.881052602868143e-112,,,,1.997552600278961e-114,1.1042691070754373e-79,2.809701261335998e-79,2.6616081641991755e-79,,,,1.3758878138489073e-80,928,480,1760
4299,-1.1660536822568274e-112,1.5890747081433765e-112,6.689539401618261e-112,,,,3.2667365899489215e-114,9.479162337391776e-80,2.1866939809234215e-79,2.24535372630601e-79,,,,1.1662306636729928e-80,928,480,1760
4300,-1.5975381390399092e-112,2.720327226095975e-112,8.711123744765447e-112,,,,4.1682405193082024e-114,7.699643097002722e-80,1.556408177335569e-79,1.7853812319843288e-79,,,,9.328050439587896e-81,928,480,1760
4301,-1.8798999199061247e-112,3.5333392660990622e-112,9.973288830792249e-112,,,,4.717040074194537e-114,5.827319707969743e-80,9.51247690574173e-80,1.3115676750809298e-79,,,,6.910295283129899e-81,928,480,1760
4302,-2.02333776885409e-112,4.0394515594667105e-112,1.0536680689327167e-111,,,,4.94315440132563e-114,3.969996070408823e-80,3.971160550040152e-80,8.496299080530396e-80,,,,4.54235563497658e-81,928,480,1760
4303,-2.0432783400060013e-112,4.263368772403633e-112,1.048672513559468e-111,,,,4.887719082366044e-114,2.2172481074803926e-80,-8.68124225762823e-81,4.205254123871039e-80,,,,2.3334556642977644e-81,928,480,1760
4304,-1.9587640621045272e-112,4.239768156128725e-112,9.925376836671416e-112,,,,4.59914534967433e-114,6.389427506602906e-81,-4.879511007179384e-80,4.0186030587618683e-81,,,,3.6722570603134806e-82,928,480,1760
4305,-1.7909233587158783e-112,4.0099642208344254e-112,8.963387799788045e-112,,,,4.129541822172575e-114,-7.150265154142174e-81,-7.998560592283974e-80,-2.8045615343711873e-80,,,,-1.2982895371633099e-81,928,480,1760
4306,-1.561585649491788e-112,3.618785573442971e-112,7.713394043037915e-112,,,,3.531533444038573e-114,-1.813971763896874e-80,-1.02154902106729e-79,-5.3519945175286755e-80,,,,-2.6293566530675487e-81,928,480,1760
4307,-1.2920862607440325e-112,3.1117842242458176e-112,6.28403022094627e-112,,,,2.85557078770955e-114,-2.644815870259897e-80,-1.1566793318129325e-79,-7.221125621567173e-80,,,,-3.614281524550761e-81,928,480,1760
4308,-1.0022896463549631e-112,2.532861685045917e-112,4.775197030777152e-112,,,,2.1477834808101195e-114,-3.209884002956254e-80,-1.2125926144096109e-79,-8.429376199553412e-80,,,,-4.260414042887317e-81,928,480,1760
4309,-7.098438988977409e-113,1.9223618578149213e-112,3.2745288728522336e-112,,,,1.4483958422411697e-114,-3.524290312014159e-80,-1.1993673730176477e-79,-9.02408093822135e-80,,,,-4.590695223281163e-81,928,480,1760
4310,-4.29665967873384e-113,1.3156494794101436e-112,1.8550420797662792e-112,,,,7.90692028470525e-115,-3.613114930311955e-80,-1.1288724694225128e-79,-9.075291276477967e-80,,,,-4.639991991452561e-81,928,480,1760
4311,-1.7364566769322032e-113,7.421657906284853e-113,5.738887387063964e-113,,,,2.0049282890159542e-115,-3.508545143824891e-80,-1.0138887777137402e-79,-8.668620700201207e-80,,,,-4.451435647958938e-81,928,480,1760
4312,4.9452347548556334e-114,2.249308083027159e-113,-5.279014777207112e-113,,,,-3.039129562925496e-115,-3.2471281640721695e-80,-8.673281198250726e-80,-7.89847955367416e-80,,,,-4.072944800211374e-81,928,480,1760
4313,2.33915895103342e-113,-2.1955557831087093e-113,-1.4248389298039738e-112,,,,-7.11452886011074e-115,-2.867253494935031e-80,-7.015723964227583e-80,-6.861971327555189e-80,,,,-3.5540750912635303e-81,928,480,1760
4314,3.768731497414126e-113,-5.810734733803666e-113,-2.105716258915201e-112,,,,-1.0176489541375693e-114,-2.4069523749205216e-80,-5.279461568058982e-80,-5.653645505144256e-80,,,,-2.9432987808586898e-81,928,480,1760
4315,4.779742264155188e-113,-8.551706875949549e-113,-2.5718471120561064e-112,,,,-1.2237698589986408e-114,-1.902071879831782e-80,-3.5632709311904485e-80,-4.3612279755439016e-80,,,,-2.2857792252862836e-81,928,480,1760
4316,5.389994748491501e-113,-1.0424478173196945e-112,-2.8349702608868534e-112,,,,-1.3358360855129926e-114,-1.384853370933621e-80,-1.9489138415436676e-80,-3.0623819686476072e-80,,,,-1.6216702361051845e-81,928,480,1760
4317,5.634257772202886e-113,-1.147708971385879e-112,-2.9149772120227813e-112,,,,-1.3635509592081742e-114,-8.829201284113809e-81,-4.998463248859755e-81,-1.8224928276720893e-80,,,,-9.849394336336509e-82,928,480,1760
4318,5.559791453962352e-113,-1.1790420079744852e-112,-2.837604507328305e-112,,,,-1.3192226326919153e-114,-4.1865795457835973e-81,7.38955816983277e-81,-6.9342029985703825e-81,,,,-4.0268889666005913e-82,928,480,1760
4319,5.221980034183613e-113,-1.1468852780342768e-112,-2.6322107608534826e-112,,,,-1.21673187827857e-114,-8.955694240712666e-83,1.7402276918380855e-80,2.868767687602802e-81,,,,1.0507389512241223e-82,928,480,1760
4320,4.6802705644432415e-113,-1.0631292957619716e-112,-2.3297348107573235e-112,,,,-1.0705893912425606e-114,3.34739849214836e-81,2.492893409802188e-80,1.0939662393217106e-80,,,,5.252765126314137e-82,928,480,1760
4321,3.994569043387922e-113,-9.402921730277391e-113,-1.9609067606412578e-112,,,,-8.951147854522602e-115,6.061083148868963e-81,2.999989040501856e-80,1.715959086502307e-80,,,,8.513043553649204e-82,928,480,1760
4322,3.2221983345398557e-113,-7.907977014587565e-113,-1.554759515763943e-112,,,,-7.0375821507909925e-115,8.034374174643828e-81,3.2762233663576105e-80,2.1520639705063125e-80,,,,1.0822809206796036e-81,928,480,1760
4323,2.4154774493077712e-113,-6.263751961944876e-113,-1.1374658123666164e-112,,,,-5.08575095340658e-115,9.289603787251805e-81,3.345356014802064e-80,2.4108264846014577e-80,,,,1.2221805515882675e-81,928,480,1760
4324,1.6199413331730858e-113,-4.5759108331701115e-113,-7.315055594354039e-113,,,,-3.198551123334131e-115,9.88105368308362e-81,3.237552472094598e-80,2.5081914460325827e-80,,,,1.2788447867111033e-81,928,480,1760
4325,8.731854595234198e-114,-2.9351406759500276e-113,-3.551511674362675e-113,,,,-1.4589887576555244e-115,9.887084066092358e-81,2.986850756618163e-80,2.4655129221597532e-80,,,,1.262966675732531e-81,928,480,1760
4326,2.0429112934833762e-114,-1.415088019429585e-113,-2.2244785096082974e-114,,,,7.07066762858291e-117,9.402346474401199e-81,2.6288471382417926e-80,2.3076190487761555e-80,,,,1.1870985714405633e-81,928,480,1760
4327,-3.662342392517859e-114,-7.147437940723998e-115,2.5776886555220376e-113,,,,1.3487952864273038e-115,8.530452577043433e-81,2.1986800219217356e-80,2.0610186194809644e-80,,,,1.0647287429900899e-81,928,480,1760
4328,-8.260824009343165e-114,1.0577568029193507e-113,4.7959713840963806e-113,,,,2.352771239536846e-115,7.377388161956861e-81,1.7293635108249783e-80,1.7523152946127083e-80,,,,9.094613912098979e-82,928,480,1760
4329,-1.1704241743685676e-113,1.9514363578761335e-113,6.41688219426745e-113,,,,3.0773580556333235e-115,6.045877711495941e-81,1.2504964863509307e-80,1.4068743130259322e-80,,,,7.343239156788289e-82,928,480,1760
4330,-1.4009356287194658e-113,2.603497423069221e-113,7.457012684532799e-113,,,,3.531975535467578e-115,4.6308245575818755e-81,7.873502493252849e-81,1.0477668017154588e-80,,,,5.51215111221887e-82,928,480,1760
4331,-1.5246599553277694e-113,3.020826514631214e-113,7.959034333913236e-113,,,,3.7378895021247913e-115,3.2158780534601534e-81,3.6031851958531164e-81,6.949989563462331e-81,,,,3.7049877166178343e-82,928,480,1760
4332,-1.552788056115176e-113,3.220821448112043e-113,7.985354682959501e-113,,,,3.7252369988291453e-115,1.8711150258272264e-81,-1.5301731504359362e-82,3.6501807407951298e-81,,,,2.007392491565135e-82,928,480,1760
4333,-1.4994314398454038e-113,3.2288246321982405e-113,7.611824738439986e-113,,,,3.530094509751477e-115,6.517696371839079e-82,-3.292414168132998e-81,7.047500583147215e-82,,,,4.856904503978015e-83,928,480,1760
4334,-1.3804494625468485e-113,3.07557909918297e-113,6.921801018476066e-113,,,,3.1917274613624692e-115,-4.020954646463905e-82,-5.759525653031264e-81,-1.7978679345300847e-81,,,,-8.132642293719218e-83,928,480,1760
4335,-1.2123801944988527e-113,2.794829608540784e-113,6.000798874860356e-113,,,,2.7501278572871345e-115,-1.265113088228122e-81,-7.541174328453279e-81,-3.805518264310454e-81,,,,-1.86125127413877e-82,928,480,1760
4336,-1.0115110694900302e-113,2.421164131318439e-113,4.931906057843506e-113,,,,2.24391529527769e-115,-1.9254846642401693e-81,-8.660276727743803e-81,-5.299024953761597e-81,,,,-2.647060032846422e-82,928,480,1760
4337,-7.931126833118528e-114,1.988163656848537e-113,3.792060422720547e-113,,,,1.7086464088566772e-115,-2.3833640072968196e-81,-9.16885396298478e-81,-6.287792043806658e-81,,,,-3.1742860120800145e-82,928,480,1760
4338,-5.708472363747378e-114,1.5269019699529943e-113,2.649236017758642e-113,,,,1.1755502379603934e-115,-2.6489111169708214e-81,-9.140734159148998e-81,-6.804702286822189e-81,,,,-3.458751322490408e-82,928,480,1760
4339,-3.5635259937404795e-114,1.064812954847208e-113,1.560529617996119e-113,,,,6.706830940304168e-116,-2.7401659464693757e-81,-8.664358210373657e-81,-6.900680133497272e-81,,,,-3.5257378219115753e-82,928,480,1760
4340,-1.5899412208210384e-114,6.249219278127307e-114,5.710964499027025e-114,,,,2.144767475673344e-116,-2.6808766687477926e-81,-7.836028491359002e-81,-6.639242802824677e-81,,,,-3.4072003997836133e-82,928,480,1760
4341,1.4230726317047007e-115,2.2542003465543538e-114,-2.8614990248398273e-114,,,,-1.7836147350476193e-116,-2.498397404333148e-81,-6.753863127923021e-81,-6.091311299080517e-81,,,,-3.139101673109597e-82,928,480,1760
4342,1.5865494941955692e-114,-1.2045284571234498e-114,-9.901824877956452e-114,,,,-4.986488027653566e-116,-2.221748287843386e-81,-5.512640886268831e-81,-5.330496268200634e-81,,,,-2.7589804367670996e-82,928,480,1760
4343,2.7179523524375295e-114,-4.042609279803649e-114,-1.5309747130131162e-113,,,,-7.422858956078831e-116,-1.8799076443051072e-81,-4.1996476055822606e-81,-4.4290152094015e-81,,,,-2.3038364100987556e-82,928,480,1760
4344,3.5312079960984836e-114,-6.220112305555468e-114,-1.9082128759429986e-113,,,,-9.096354144498226e-116,-1.50038323173105e-81,-2.891567492697721e-81,-3.4543408959974566e-81,,,,-1.808384765281041e-82,928,480,1760
